,date,maxO3,T6,T9,T12,T15,T18,Ne6,Ne9,Ne12,Ne15,Ne18,Vdir6,Vvit6,Vdir9,Vvit9,Vdir12,Vvit12,Vdir15,Vvit15,Vdir18,Vvit18,Vx,maxO3v,maxO3l
525,1997-09-07,61.0,10.0,16.3,19.2,20.4,18.2,7.0,7.0,7.0,7.0,1.0,0.0,0.0,340.0,3.0,340.0,1.0,320.0,4.0,340.0,4.0,-0.342,69.0,61.0
526,1997-09-08,61.0,11.5,15.0,19.0,20.6,18.5,7.0,7.0,8.0,1.0,1.0,0.0,0.0,290.0,1.0,10.0,3.0,20.0,5.0,10.0,5.0,0.5209,61.0,60.2
527,1997-09-09,60.2,10.1,14.0,17.7,20.7,18.2,7.0,8.0,8.0,2.0,4.0,0.0,0.0,330.0,1.0,40.0,4.0,40.0,6.0,20.0,4.0,2.5712,61.0,83.8
528,1997-09-10,83.8,10.0,16.3,21.4,23.7,21.0,1.0,1.0,1.0,0.0,0.0,80.0,2.0,90.0,5.0,100.0,5.0,90.0,4.0,90.0,3.0,4.924,60.2,90.4
529,1997-09-11,90.4,10.4,16.7,22.2,23.9,20.2,4.0,4.0,4.0,3.0,6.0,120.0,2.0,210.0,3.0,270.0,4.0,230.0,5.0,240.0,4.0,-4.0,83.8,60.8
530,1997-09-12,60.8,14.6,16.4,18.0,18.3,17.0,7.0,7.0,7.0,7.0,7.0,210.0,3.0,210.0,3.0,220.0,5.0,280.0,6.0,330.0,4.0,-3.2139,90.4,62.6
531,1997-09-13,62.6,8.5,14.4,16.8,17.7,15.1,1.0,2.0,4.0,4.0,1.0,250.0,3.0,320.0,5.0,360.0,8.0,10.0,5.0,20.0,4.0,0.0,60.8,74.0
532,1997-09-14,74.0,7.6,12.6,17.9,19.7,17.4,7.0,6.0,6.0,1.0,0.0,0.0,0.0,60.0,1.0,80.0,2.0,70.0,2.0,90.0,2.0,1.9696,62.6,82.0
533,1997-09-15,82.0,6.5,14.9,20.3,21.4,18.8,1.0,4.0,4.0,6.0,7.0,140.0,1.0,160.0,2.0,110.0,3.0,80.0,2.0,60.0,2.0,2.8191,74.0,98.4
534,1997-09-16,98.4,6.4,15.5,23.1,24.4,21.5,2.0,5.0,6.0,7.0,5.0,0.0,0.0,170.0,1.0,180.0,4.0,240.0,4.0,230.0,2.0,0.0,82.0,115.4
535,1997-09-17,115.4,8.1,15.0,24.8,27.4,25.5,5.0,1.0,1.0,1.0,1.0,320.0,1.0,0.0,0.0,160.0,2.0,190.0,3.0,250.0,1.0,0.684,98.4,111.4
536,1997-09-18,111.4,12.9,21.3,28.2,29.7,26.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,200.0,3.0,210.0,4.0,200.0,4.0,190.0,1.0,-2.0,115.4,129.0
537,1997-09-19,129.0,13.1,22.2,28.9,30.0,26.3,1.0,1.0,1.0,1.0,3.0,170.0,1.0,140.0,2.0,130.0,3.0,110.0,3.0,70.0,3.0,2.2981,111.4,118.6
538,1997-09-20,118.6,16.9,21.3,25.4,26.2,22.5,2.0,1.0,1.0,1.0,1.0,40.0,2.0,90.0,4.0,90.0,6.0,110.0,6.0,90.0,4.0,6.0,129.0,106.6
539,1997-09-21,106.6,12.6,17.2,23.1,24.9,21.6,6.0,5.0,1.0,3.0,5.0,100.0,2.0,110.0,3.0,120.0,3.0,110.0,1.0,90.0,2.0,2.5981,118.6,111.6
540,1997-09-22,111.6,14.6,15.7,22.5,25.0,21.6,7.0,7.0,6.0,1.0,3.0,120.0,2.0,120.0,2.0,140.0,2.0,110.0,2.0,90.0,3.0,1.2856,106.6,128.2
541,1997-09-23,128.2,11.4,18.4,23.6,25.0,21.9,2.0,2.0,1.0,1.0,1.0,0.0,0.0,90.0,3.0,70.0,4.0,70.0,5.0,60.0,3.0,3.7588,111.6,121.6
542,1997-09-24,121.6,9.0,17.7,24.6,25.8,22.0,1.0,1.0,1.0,3.0,5.0,300.0,1.0,90.0,4.0,100.0,5.0,90.0,4.0,70.0,3.0,4.924,128.2,118.6
543,1997-09-25,118.6,9.6,17.4,23.5,27.0,23.0,1.0,1.0,0.0,1.0,1.0,320.0,1.0,100.0,3.0,70.0,3.0,120.0,3.0,70.0,2.0,2.8191,121.6,122.4
544,1997-09-26,122.4,9.5,15.9,23.4,25.4,20.9,0.0,0.0,0.0,2.0,2.0,10.0,2.0,20.0,2.0,50.0,2.0,50.0,3.0,20.0,3.0,1.5321,118.6,139.8
545,1997-09-27,139.8,8.1,11.6,22.3,24.3,20.3,2.0,4.0,6.0,6.0,3.0,300.0,1.0,310.0,2.0,340.0,2.0,340.0,2.0,20.0,4.0,-0.684,122.4,132.0
546,1997-09-28,132.0,13.9,14.1,19.3,23.5,20.5,9.0,7.0,0.0,1.0,2.0,10.0,2.0,350.0,2.0,20.0,2.0,30.0,1.0,40.0,3.0,0.684,139.8,140.8
547,1997-09-29,140.8,9.6,13.2,25.9,27.4,23.4,3.0,6.0,4.0,1.0,5.0,340.0,1.0,340.0,2.0,110.0,1.0,300.0,1.0,60.0,2.0,0.9397,132.0,121.8
550,1998-04-02,84.92826880934989,10.9,12.6,13.5,14.0,11.4,8.0,7.0,7.0,7.0,8.0,170.0,4.0,240.0,6.0,250.0,6.0,220.0,8.0,180.0,8.0,-5.6382,85.0370588235294,90.0
551,1998-04-03,90.0,9.2,10.5,11.7,12.1,11.6,8.0,7.0,8.0,8.0,6.0,220.0,8.0,220.0,12.0,220.0,11.0,210.0,9.0,220.0,10.0,-7.0707,85.0370588235294,86.4
552,1998-04-04,86.4,10.2,11.3,13.8,12.1,10.1,7.0,6.0,5.0,6.0,7.0,240.0,8.0,240.0,7.0,240.0,9.0,240.0,7.0,240.0,7.0,-7.7942,90.0,85.2
553,1998-04-05,85.2,7.0,10.0,13.4,13.6,9.6,3.0,8.0,6.0,5.0,6.0,210.0,4.0,230.0,7.0,230.0,11.0,250.0,7.0,260.0,5.0,-8.4265,86.4,89.0
554,1998-04-06,89.0,6.9,9.9,13.0,13.5,11.7,5.0,6.0,6.0,6.0,5.0,210.0,4.0,220.0,5.0,240.0,5.0,250.0,6.0,220.0,6.0,-4.3301,85.2,89.4
555,1998-04-07,89.4,6.0,10.2,14.2,8.9,9.5,6.0,5.0,5.0,7.0,7.0,270.0,1.0,280.0,3.0,270.0,5.0,310.0,4.0,240.0,1.0,-5.0,89.0,89.4
556,1998-04-08,89.4,4.0,9.2,12.5,12.7,9.6,3.0,2.0,4.0,6.0,7.0,260.0,1.0,290.0,1.0,240.0,3.0,140.0,1.0,250.0,5.0,-2.5981,89.4,89.8
557,1998-04-09,89.8,4.6,6.8,7.5,11.9,8.1,3.0,6.0,6.0,6.0,5.0,200.0,5.0,240.0,4.0,220.0,2.0,160.0,4.0,360.0,1.0,-1.2856,89.4,59.8
558,1998-04-10,59.8,4.8,5.1,5.7,6.5,6.5,8.0,8.0,8.0,8.0,7.0,70.0,3.0,50.0,3.0,350.0,3.0,290.0,4.0,300.0,6.0,-0.5209,89.8,72.4
559,1998-04-11,72.4,5.2,5.9,8.1,6.8,6.3,8.0,8.0,7.0,7.0,7.0,310.0,2.0,340.0,2.0,340.0,7.0,20.0,5.0,10.0,7.0,-2.3941,59.8,85.0
561,1998-04-13,84.92826880934989,1.0,5.1,3.9,7.2,5.6,3.0,5.0,6.0,6.0,7.0,340.0,2.0,350.0,4.0,100.0,3.0,270.0,4.0,270.0,4.0,2.9544,85.0,74.4
562,1998-04-14,74.4,0.8,6.6,9.2,8.4,7.3,5.0,7.0,7.0,8.0,8.0,140.0,1.0,170.0,4.0,190.0,5.0,200.0,5.0,170.0,4.0,-0.8682,85.0370588235294,86.4
563,1998-04-15,86.4,3.9,5.0,8.1,8.9,6.8,7.0,6.0,5.0,3.0,6.0,330.0,4.0,280.0,4.0,310.0,7.0,310.0,8.0,270.0,7.0,-5.3623,74.4,80.2
564,1998-04-16,80.2,4.3,6.5,8.3,11.1,9.9,8.0,8.0,8.0,6.0,7.0,150.0,4.0,170.0,8.0,160.0,8.0,210.0,7.0,220.0,3.0,2.7362,86.4,75.8
565,1998-04-17,75.8,4.1,6.1,7.8,8.3,8.4,8.0,8.0,8.0,7.0,6.0,330.0,11.0,340.0,6.0,330.0,10.0,340.0,12.0,330.0,5.0,-5.0,80.2,91.2
566,1998-04-18,91.2,3.9,7.5,9.6,9.1,8.7,3.0,7.0,7.0,7.0,8.0,280.0,4.0,300.0,4.0,340.0,3.0,330.0,4.0,270.0,2.0,-1.0261,75.8,90.8
567,1998-04-19,90.8,5.7,8.5,10.7,13.1,12.7,8.0,8.0,8.0,7.0,8.0,160.0,2.0,180.0,6.0,180.0,5.0,220.0,5.0,210.0,5.0,0.0,91.2,94.2
568,1998-04-20,94.2,7.8,11.7,13.2,13.4,12.6,7.0,7.0,7.0,7.0,7.0,240.0,1.0,270.0,3.0,280.0,4.0,250.0,4.0,230.0,3.0,-3.9392,90.8,80.4
569,1998-04-21,80.4,7.9,13.3,16.7,17.2,16.9,5.0,5.0,4.0,7.0,7.0,170.0,2.0,180.0,5.0,190.0,5.0,180.0,5.0,150.0,4.0,-0.8682,94.2,68.2
570,1998-04-22,68.2,8.7,13.7,19.0,19.3,16.6,6.0,7.0,5.0,6.0,8.0,0.0,0.0,150.0,2.0,180.0,5.0,170.0,6.0,250.0,5.0,0.0,80.4,71.0
571,1998-04-23,71.0,9.9,12.6,12.0,15.0,14.1,3.0,8.0,8.0,6.0,1.0,190.0,4.0,210.0,7.0,200.0,9.0,240.0,6.0,280.0,6.0,-3.0782,68.2,86.2
572,1998-04-24,86.2,9.7,13.3,14.2,15.1,14.0,8.0,8.0,8.0,8.0,3.0,200.0,3.0,230.0,5.0,230.0,6.0,240.0,7.0,240.0,4.0,-4.5963,71.0,94.8
573,1998-04-25,94.8,12.4,13.3,12.9,12.4,11.0,8.0,8.0,8.0,8.0,7.0,210.0,5.0,220.0,6.0,210.0,6.0,270.0,6.0,230.0,3.0,-3.0,86.2,86.8
574,1998-04-26,86.8,9.0,12.1,11.9,13.5,13.1,8.0,7.0,7.0,6.0,6.0,210.0,2.0,220.0,5.0,210.0,4.0,190.0,3.0,300.0,5.0,-2.0,94.8,85.6
575,1998-04-27,85.6,5.3,11.1,13.6,11.7,11.4,2.0,6.0,6.0,7.0,7.0,220.0,1.0,310.0,3.0,300.0,2.0,300.0,6.0,320.0,4.0,-1.7321,86.8,84.6
578,1998-04-30,84.92826880934989,9.7,11.1,14.3,14.7,12.1,8.0,8.0,8.0,8.0,8.0,320.0,2.0,340.0,4.0,100.0,4.0,50.0,6.0,40.0,8.0,3.9392,85.0370588235294,79.6
579,1998-05-01,79.6,9.1,9.6,11.4,10.3,9.5,8.0,8.0,8.0,8.0,8.0,20.0,5.0,20.0,5.0,30.0,6.0,20.0,5.0,360.0,5.0,3.0,85.0370588235294,79.4
580,1998-05-02,79.4,9.2,9.8,12.7,11.6,10.5,8.0,8.0,7.0,8.0,8.0,350.0,1.0,30.0,3.0,30.0,4.0,360.0,6.0,20.0,5.0,2.0,79.6,84.0
581,1998-05-03,84.0,7.1,10.8,11.0,11.8,10.6,3.0,6.0,8.0,7.0,6.0,10.0,3.0,40.0,7.0,30.0,7.0,30.0,9.0,30.0,9.0,3.5,79.4,106.6
582,1998-05-04,106.6,7.3,10.2,13.0,14.3,12.8,1.0,1.0,3.0,3.0,2.0,20.0,3.0,20.0,6.0,30.0,7.0,20.0,7.0,360.0,6.0,3.5,84.0,96.0
583,1998-05-05,96.0,8.3,13.1,15.6,17.8,16.1,7.0,4.0,2.0,3.0,7.0,290.0,1.0,330.0,6.0,320.0,5.0,310.0,4.0,300.0,5.0,-3.2139,106.6,74.2
584,1998-05-06,74.2,10.9,13.1,14.3,14.2,13.8,8.0,8.0,7.0,7.0,8.0,230.0,4.0,240.0,6.0,250.0,6.0,250.0,5.0,230.0,6.0,-5.6382,96.0,105.0
585,1998-05-07,105.0,11.6,13.7,17.6,19.6,19.1,7.0,6.0,4.0,2.0,0.0,190.0,3.0,220.0,5.0,210.0,5.0,220.0,6.0,210.0,3.0,-2.5,74.2,115.4
586,1998-05-08,115.4,12.0,17.9,23.8,24.3,23.1,6.0,5.0,5.0,7.0,4.0,120.0,2.0,140.0,3.0,140.0,4.0,180.0,6.0,170.0,3.0,2.5712,105.0,106.4
587,1998-05-09,106.4,13.3,15.2,19.8,21.3,17.3,6.0,6.0,5.0,7.0,1.0,220.0,4.0,0.0,0.0,310.0,2.0,360.0,3.0,30.0,5.0,-1.5321,115.4,109.8
588,1998-05-10,109.8,11.6,19.6,24.2,26.5,24.7,6.0,3.0,5.0,6.0,7.0,310.0,1.0,120.0,2.0,60.0,3.0,130.0,5.0,170.0,3.0,2.5981,106.4,121.8
589,1998-05-11,121.8,16.4,22.6,26.0,28.0,24.5,6.0,3.0,2.0,1.0,6.0,350.0,1.0,250.0,1.0,170.0,4.0,170.0,3.0,230.0,5.0,0.6946,109.8,115.4
590,1998-05-12,115.4,15.3,21.0,25.1,26.2,22.3,3.0,3.0,2.0,6.0,5.0,240.0,1.0,260.0,1.0,300.0,2.0,300.0,1.0,20.0,4.0,-1.7321,121.8,108.8
591,1998-05-13,108.8,13.2,18.6,24.9,22.3,21.7,3.0,4.0,6.0,7.0,4.0,320.0,2.0,30.0,2.0,310.0,1.0,20.0,3.0,10.0,3.0,-0.766,115.4,120.0
592,1998-05-14,120.0,12.7,15.4,21.3,24.0,22.6,9.0,6.0,0.0,0.0,2.0,360.0,3.0,330.0,3.0,30.0,4.0,350.0,5.0,360.0,4.0,2.0,108.8,133.8
593,1998-05-15,133.8,15.1,19.1,25.5,25.9,22.5,1.0,3.0,0.0,1.0,1.0,70.0,3.0,340.0,3.0,350.0,3.0,340.0,6.0,340.0,4.0,-0.5209,120.0,144.4
594,1998-05-16,144.4,11.2,18.6,24.4,25.5,24.0,2.0,0.0,0.0,1.0,0.0,300.0,2.0,340.0,3.0,40.0,4.0,10.0,5.0,10.0,5.0,2.5712,133.8,142.8
595,1998-05-17,142.8,11.3,17.2,23.7,24.1,21.1,0.0,1.0,1.0,2.0,3.0,360.0,3.0,50.0,2.0,80.0,4.0,70.0,4.0,20.0,3.0,3.9392,144.4,116.2
596,1998-05-18,116.2,12.0,21.4,24.9,25.8,24.5,0.0,1.0,2.0,2.0,2.0,340.0,1.0,100.0,3.0,90.0,5.0,110.0,4.0,80.0,5.0,5.0,142.8,136.6
597,1998-05-19,136.6,11.9,22.3,25.3,25.1,23.2,0.0,0.0,3.0,3.0,2.0,300.0,1.0,80.0,4.0,90.0,6.0,60.0,5.0,40.0,6.0,6.0,116.2,145.8
598,1998-05-20,145.8,11.6,18.9,23.0,23.4,22.9,0.0,1.0,5.0,5.0,5.0,300.0,2.0,20.0,3.0,30.0,5.0,30.0,6.0,30.0,6.0,2.5,136.6,117.6
599,1998-05-21,117.6,12.0,19.5,23.5,22.8,20.0,1.0,1.0,1.0,2.0,6.0,260.0,1.0,330.0,3.0,10.0,7.0,360.0,7.0,350.0,5.0,1.2155,145.8,96.8
600,1998-05-22,96.8,11.5,14.8,17.2,18.5,16.9,3.0,3.0,3.0,4.0,4.0,40.0,3.0,60.0,6.0,40.0,6.0,40.0,8.0,40.0,7.0,3.8567,117.6,107.0
601,1998-05-23,107.0,10.1,15.4,18.2,18.9,17.2,4.0,2.0,5.0,5.0,4.0,40.0,2.0,30.0,5.0,40.0,6.0,30.0,5.0,20.0,6.0,3.8567,96.8,92.8
602,1998-05-24,92.8,12.4,16.0,17.0,18.2,17.3,7.0,4.0,7.0,5.0,1.0,320.0,3.0,10.0,5.0,360.0,7.0,350.0,5.0,10.0,6.0,0.0,107.0,80.8
603,1998-05-25,80.8,9.5,13.3,17.5,18.1,17.1,8.0,8.0,6.0,7.0,7.0,280.0,1.0,300.0,3.0,290.0,2.0,320.0,3.0,310.0,3.0,-1.8794,92.8,81.4
604,1998-05-26,81.4,11.4,14.4,18.4,16.8,14.0,5.0,8.0,7.0,7.0,7.0,260.0,2.0,280.0,3.0,270.0,4.0,320.0,1.0,340.0,4.0,-4.0,80.8,80.0
605,1998-05-27,80.0,10.7,15.0,15.9,14.6,14.2,3.0,5.0,6.0,7.0,7.0,0.0,0.0,260.0,2.0,310.0,2.0,180.0,4.0,30.0,4.0,-1.5321,81.4,86.8
606,1998-05-28,86.8,10.1,14.0,18.0,17.0,13.2,4.0,6.0,6.0,5.0,7.0,260.0,1.0,290.0,1.0,290.0,1.0,270.0,4.0,300.0,3.0,-0.9397,80.0,92.2
607,1998-05-29,92.2,8.6,14.9,14.1,18.3,14.9,3.0,6.0,7.0,7.0,7.0,180.0,2.0,170.0,5.0,270.0,4.0,200.0,4.0,180.0,1.0,-4.0,86.8,85.0
608,1998-05-30,85.0,13.8,17.1,17.0,17.2,15.0,7.0,7.0,8.0,7.0,7.0,90.0,6.0,140.0,5.0,160.0,3.0,140.0,6.0,190.0,6.0,1.0261,92.2,87.2
609,1998-05-31,87.2,10.7,16.3,18.0,17.0,16.9,2.0,6.0,6.0,6.0,3.0,140.0,1.0,190.0,5.0,200.0,6.0,230.0,5.0,220.0,6.0,-2.0521,85.0,60.4
610,1998-06-01,60.4,11.1,12.5,14.8,16.6,19.8,8.0,8.0,7.0,7.0,7.0,130.0,2.0,80.0,4.0,120.0,5.0,130.0,3.0,160.0,3.0,4.3301,87.2,88.6
611,1998-06-02,88.6,14.7,16.5,18.7,19.6,17.2,7.0,6.0,5.0,3.0,6.0,240.0,4.0,230.0,5.0,240.0,5.0,250.0,8.0,220.0,7.0,-4.3301,60.4,95.4
612,1998-06-03,95.4,14.3,16.6,18.7,19.2,18.7,2.0,6.0,5.0,6.0,5.0,210.0,4.0,230.0,7.0,240.0,8.0,250.0,7.0,240.0,5.0,-6.9282,88.6,101.4
613,1998-06-04,101.4,11.3,17.8,21.2,22.8,21.7,5.0,4.0,6.0,7.0,7.0,0.0,0.0,90.0,2.0,110.0,2.0,100.0,3.0,90.0,3.0,1.8794,95.4,79.6
614,1998-06-05,79.6,15.7,17.6,20.8,21.1,22.7,8.0,8.0,8.0,8.0,2.0,140.0,1.0,120.0,3.0,110.0,2.0,100.0,2.0,120.0,2.0,1.8794,101.4,99.0
615,1998-06-06,99.0,15.9,18.2,20.8,22.8,19.2,7.0,6.0,6.0,5.0,8.0,250.0,2.0,300.0,3.0,240.0,5.0,240.0,5.0,240.0,6.0,-4.3301,79.6,84.6
616,1998-06-07,84.6,12.9,17.1,18.8,19.5,18.1,6.0,7.0,6.0,5.0,7.0,240.0,4.0,240.0,6.0,250.0,7.0,260.0,6.0,250.0,5.0,-6.5778,99.0,79.8
617,1998-06-08,79.8,14.2,18.2,18.8,18.3,15.7,6.0,6.0,8.0,8.0,8.0,250.0,3.0,240.0,6.0,220.0,7.0,220.0,8.0,210.0,6.0,-4.4995,84.6,63.0
618,1998-06-09,63.0,16.4,17.4,20.4,16.6,16.1,8.0,8.0,7.0,8.0,8.0,220.0,7.0,230.0,7.0,230.0,8.0,220.0,6.0,220.0,5.0,-6.1284,79.8,69.2
619,1998-06-10,69.2,13.4,17.0,18.4,17.9,16.2,1.0,4.0,5.0,6.0,6.0,240.0,3.0,250.0,7.0,230.0,8.0,250.0,7.0,250.0,6.0,-6.1284,63.0,66.2
620,1998-06-11,66.2,10.8,12.9,11.9,11.9,10.4,6.0,5.0,6.0,7.0,8.0,300.0,5.0,320.0,8.0,330.0,10.0,330.0,9.0,320.0,6.0,-5.0,69.2,67.4
621,1998-06-12,67.4,9.4,13.6,15.2,15.6,13.2,1.0,7.0,7.0,7.0,8.0,280.0,2.0,310.0,3.0,300.0,7.0,360.0,5.0,240.0,3.0,-6.0622,66.2,67.4
622,1998-06-13,67.4,11.5,12.9,14.9,19.1,16.8,8.0,8.0,8.0,7.0,7.0,180.0,4.0,190.0,7.0,200.0,8.0,270.0,7.0,290.0,5.0,-2.7362,67.4,70.2
623,1998-06-14,70.2,12.3,15.2,17.3,16.4,14.9,7.0,7.0,7.0,7.0,7.0,240.0,3.0,280.0,4.0,260.0,5.0,260.0,7.0,260.0,3.0,-4.924,67.4,85.8
624,1998-06-15,85.8,12.6,14.0,15.0,17.0,16.6,8.0,8.0,7.0,3.0,2.0,300.0,4.0,310.0,4.0,310.0,7.0,350.0,7.0,340.0,6.0,-5.3623,70.2,84.6
625,1998-06-16,84.6,9.4,14.8,18.3,19.1,18.2,2.0,3.0,4.0,5.0,2.0,260.0,1.0,290.0,2.0,270.0,3.0,320.0,3.0,10.0,4.0,-3.0,85.8,104.0
626,1998-06-17,104.0,9.8,15.7,19.6,21.2,20.6,7.0,6.0,6.0,6.0,3.0,300.0,1.0,180.0,1.0,270.0,3.0,250.0,3.0,250.0,4.0,-3.0,84.6,91.4
627,1998-06-18,91.4,13.3,17.3,21.2,23.8,23.7,7.0,5.0,4.0,2.0,5.0,250.0,1.0,290.0,3.0,250.0,3.0,240.0,3.0,320.0,1.0,-2.8191,104.0,115.2
628,1998-06-19,115.2,14.8,22.9,27.3,29.7,29.5,5.0,5.0,5.0,6.0,6.0,120.0,3.0,150.0,4.0,150.0,4.0,170.0,4.0,150.0,4.0,2.0,91.4,151.2
629,1998-06-20,151.2,18.8,26.0,32.7,35.1,31.2,7.0,5.0,5.0,5.0,4.0,130.0,2.0,130.0,4.0,160.0,6.0,200.0,7.0,220.0,3.0,2.0521,115.2,106.8
630,1998-06-21,106.8,16.9,17.6,20.3,21.3,20.7,8.0,8.0,7.0,6.0,7.0,290.0,2.0,40.0,3.0,320.0,1.0,10.0,4.0,20.0,2.0,-0.6428,151.2,85.6
631,1998-06-22,85.6,13.8,17.6,20.8,22.1,19.2,5.0,5.0,6.0,6.0,5.0,220.0,1.0,300.0,2.0,290.0,3.0,310.0,2.0,10.0,5.0,-2.8191,106.8,92.6
632,1998-06-23,92.6,12.4,18.4,21.8,24.1,22.8,4.0,5.0,5.0,5.0,6.0,0.0,0.0,270.0,2.0,280.0,2.0,240.0,2.0,280.0,3.0,-1.9696,85.6,88.4
633,1998-06-24,88.4,14.2,19.2,23.2,23.9,20.7,1.0,1.0,4.0,4.0,7.0,240.0,1.0,250.0,3.0,210.0,4.0,260.0,5.0,250.0,5.0,-2.0,92.6,72.6
634,1998-06-25,72.6,13.9,17.4,20.3,20.7,19.9,2.0,4.0,6.0,6.0,6.0,250.0,2.0,300.0,3.0,260.0,4.0,260.0,6.0,270.0,5.0,-3.9392,88.4,69.2
635,1998-06-26,69.2,13.6,19.1,19.7,20.3,18.7,5.0,6.0,7.0,7.0,7.0,220.0,3.0,230.0,6.0,230.0,6.0,240.0,6.0,230.0,6.0,-4.5963,72.6,65.8
636,1998-06-27,65.8,16.0,17.5,16.1,19.2,19.5,7.0,8.0,8.0,6.0,2.0,220.0,7.0,220.0,8.0,230.0,4.0,250.0,6.0,260.0,5.0,-3.0642,69.2,68.4
637,1998-06-28,68.4,12.1,17.2,18.7,20.5,19.2,1.0,5.0,6.0,6.0,7.0,270.0,1.0,260.0,4.0,260.0,4.0,270.0,4.0,270.0,4.0,-3.9392,65.8,58.4
638,1998-06-29,58.4,12.2,15.5,17.3,18.3,17.7,7.0,7.0,8.0,8.0,8.0,250.0,1.0,280.0,2.0,310.0,4.0,280.0,4.0,300.0,3.0,-3.0642,68.4,40.2
639,1998-06-30,40.2,14.5,16.6,19.6,21.1,18.9,8.0,8.0,8.0,7.0,7.0,210.0,3.0,230.0,4.0,240.0,4.0,250.0,4.0,20.0,2.0,-3.4641,58.4,83.8
640,1998-07-01,83.8,15.0,18.9,19.8,20.3,20.4,8.0,8.0,8.0,8.0,7.0,50.0,2.0,70.0,4.0,80.0,5.0,80.0,7.0,70.0,6.0,4.924,40.2,66.8
641,1998-07-02,66.8,14.8,14.0,16.0,16.3,16.0,8.0,8.0,8.0,8.0,8.0,70.0,3.0,70.0,4.0,70.0,5.0,70.0,5.0,70.0,4.0,4.6985,83.8,89.4
642,1998-07-03,89.4,14.5,15.9,17.8,18.4,17.8,7.0,6.0,7.0,6.0,5.0,30.0,5.0,30.0,5.0,20.0,6.0,20.0,5.0,350.0,5.0,2.0521,66.8,81.6
643,1998-07-04,81.6,12.4,16.1,18.6,20.2,18.2,8.0,7.0,8.0,4.0,5.0,290.0,1.0,340.0,3.0,330.0,3.0,330.0,4.0,10.0,6.0,-1.5,89.4,58.6
644,1998-07-05,58.6,10.7,13.9,17.1,18.4,18.6,6.0,8.0,8.0,8.0,7.0,290.0,1.0,270.0,3.0,290.0,3.0,320.0,3.0,340.0,2.0,-2.8191,81.6,42.8
645,1998-07-06,42.8,14.1,15.6,16.9,18.0,17.3,8.0,7.0,7.0,7.0,8.0,320.0,3.0,300.0,1.0,280.0,2.0,340.0,3.0,350.0,2.0,-1.9696,58.6,79.0
646,1998-07-07,79.0,14.6,15.4,17.7,20.0,19.6,8.0,8.0,8.0,6.0,1.0,310.0,1.0,0.0,0.0,30.0,2.0,330.0,7.0,350.0,5.0,1.0,42.8,73.6
647,1998-07-08,73.6,12.5,16.1,18.9,19.8,18.9,2.0,6.0,5.0,5.0,4.0,320.0,2.0,340.0,6.0,350.0,5.0,340.0,6.0,350.0,4.0,-0.8682,79.0,56.4
648,1998-07-09,56.4,13.2,17.3,18.9,19.3,18.4,8.0,6.0,8.0,8.0,8.0,230.0,3.0,230.0,4.0,270.0,4.0,250.0,5.0,250.0,3.0,-4.0,73.6,65.8
649,1998-07-10,65.8,15.8,17.1,19.1,19.7,19.5,7.0,7.0,7.0,7.0,8.0,270.0,3.0,280.0,4.0,260.0,4.0,270.0,4.0,270.0,4.0,-3.9392,56.4,79.0
650,1998-07-11,79.0,15.7,17.9,21.3,21.4,18.1,7.0,6.0,6.0,7.0,8.0,300.0,5.0,280.0,4.0,240.0,5.0,240.0,7.0,240.0,6.0,-4.3301,65.8,37.0
651,1998-07-12,37.0,16.4,19.1,21.3,20.0,19.2,8.0,7.0,7.0,7.0,7.0,250.0,6.0,250.0,6.0,240.0,9.0,240.0,9.0,230.0,8.0,-7.7942,79.0,65.4
652,1998-07-13,65.4,14.0,16.3,18.9,19.9,19.0,8.0,4.0,4.0,4.0,1.0,300.0,3.0,320.0,6.0,330.0,6.0,340.0,6.0,340.0,5.0,-3.0,37.0,67.2
653,1998-07-14,67.2,11.2,17.0,19.1,20.5,18.5,0.0,4.0,5.0,5.0,2.0,270.0,2.0,330.0,5.0,340.0,5.0,340.0,4.0,20.0,6.0,-1.7101,65.4,57.0
654,1998-07-15,57.0,12.7,16.9,17.4,18.2,17.3,6.0,7.0,8.0,8.0,7.0,280.0,3.0,250.0,4.0,260.0,3.0,270.0,3.0,270.0,3.0,-2.9544,67.2,50.4
655,1998-07-16,50.4,16.1,18.7,19.7,19.3,20.5,8.0,7.0,7.0,7.0,7.0,240.0,4.0,260.0,6.0,260.0,5.0,260.0,5.0,270.0,4.0,-4.924,57.0,78.0
656,1998-07-17,78.0,15.6,18.4,21.1,21.9,21.0,8.0,7.0,5.0,4.0,4.0,220.0,5.0,240.0,5.0,270.0,6.0,260.0,5.0,250.0,5.0,-6.0,50.4,64.0
657,1998-07-18,64.0,12.7,17.9,19.6,20.8,21.1,4.0,7.0,7.0,7.0,6.0,270.0,2.0,260.0,3.0,290.0,3.0,290.0,3.0,330.0,1.0,-2.8191,78.0,91.6
658,1998-07-19,91.6,13.9,21.7,26.1,26.3,24.2,3.0,5.0,6.0,5.0,6.0,130.0,2.0,160.0,4.0,220.0,4.0,240.0,5.0,240.0,5.0,-2.5712,64.0,72.8
659,1998-07-20,72.8,14.5,18.6,24.5,25.7,22.2,3.0,5.0,2.0,7.0,8.0,200.0,1.0,220.0,3.0,240.0,2.0,240.0,2.0,240.0,3.0,-1.7321,91.6,76.4
